Date,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential
10/26/14 16:05,2014,8,PHI,ARI,AWAY,20,24,44,University of Phoenix Stadium,Dome,70,50,0,48.5,1,7,0,10,3,0,31,10,31:10:00,27,6,18,3,88,521,5.9,2,26,110,4.2,0,62,36,411,2,2,6.6,11.4,58.1,75.4,20,9,45,1,1,100,3,0,0,0,25,11,103,1,1,0,0,3,4,0,6,288,48,3,1,-2,0,7,7,10,0,28,50,28:50:00,17,4,9,4,65,400,6.2,3,23,71,3.1,1,42,20,329,2,0,7.8,16.4,47.6,90.28,17,7,41.2,1,1,100,2,1,2,1,74,10,95,1,1,0,0,8,3,0,8,343,42.9,1,3,2
10/26/14 16:25,2014,8,IND,PIT,AWAY,34,51,85,Heinz Field,Grass,62,28,12,48,-4.5,3,17,14,0,0,20,17,20:17,26,2,17,7,57,448,7.9,4,10,63,6.3,1,45,26,385,3,2,8.6,14.8,57.8,89.58,10,5,50,0,0,0,3,1,1,0,16,5,43,1,0,2,15,1,3,0,3,153,51,2,2,0,7,28,7,9,0,39,43,39:43:00,34,7,25,2,81,639,7.9,7,32,117,3.7,0,49,40,522,6,0,10.7,13,81.6,150.64,13,8,61.5,1,1,100,6,5,3,3,49,10,59,2,2,0,0,7,2,1,3,89,29.7,2,2,0
10/26/14 16:25,2014,8,OAK,CLE,AWAY,13,23,36,FirstEnergy Stadium,Artificial,55,53,20,44.5,6.5,0,6,0,7,0,34,52,34:52:00,19,3,16,0,81,387,4.8,1,22,71,3.2,0,56,34,316,1,1,5.6,9.3,60.7,74.7,19,6,31.6,4,3,75,1,1,1,1,24,8,54,4,2,3,12,2,6,0,7,308,44,3,0,-3,6,3,0,14,0,25,8,25:08:00,15,1,12,2,54,306,5.7,2,25,39,1.6,1,28,19,267,1,0,9.5,14.1,67.9,110.27,12,2,16.7,0,0,0,4,2,3,2,42,6,30,1,0,1,8,3,6,0,7,324,46.3,0,3,3
10/26/14 20:30,2014,8,GB,NO,AWAY,23,44,67,Mercedes-Benz Superdome,Dome,78,54,3,55,2,10,6,0,7,0,28,21,28:21:00,23,5,16,2,63,491,7.8,2,19,89,4.7,1,40,29,402,1,2,10,13.9,72.5,91.88,7,1,14.3,2,1,50,4,1,2,0,0,8,84,1,1,4,24,3,4,0,0,0,0,3,1,-2,10,6,14,14,0,31,39,31:39:00,28,11,15,2,65,495,7.6,5,31,193,6.2,2,32,27,302,3,0,9.4,11.2,84.4,137.24,10,6,60,1,0,0,6,2,2,2,10,4,35,1,1,2,9,5,5,0,0,0,0,1,3,2
10/27/14 20:30,2014,8,WAS,DAL,AWAY,20,17,37,AT&T Stadium,Dome,70,50,0,49.5,9.5,3,0,7,7,3,38,12,38:12:00,19,5,14,0,64,409,6.4,2,31,123,4,2,30,25,286,0,1,9.5,11.4,83.3,92.5,14,6,42.9,1,1,100,2,2,2,2,39,6,45,1,0,3,13,4,8,0,5,231,46.2,1,2,1,0,7,3,7,0,28,37,28:37:00,20,4,15,1,64,395,6.2,2,25,171,6.8,0,34,21,224,2,0,6.6,10.7,61.8,100.61,12,5,41.7,1,0,0,2,1,2,1,18,3,35,4,2,5,54,6,8,0,4,206,51.5,2,1,-1
10/30/14 20:25,2014,9,NO,CAR,AWAY,28,10,38,Bank of America Stadium,Grass,58,42,3,49,-3,0,14,7,7,0,35,18,35:18:00,27,7,17,3,75,375,5,4,37,105,2.8,3,34,24,270,1,1,7.9,11.2,70.6,91.54,13,7,53.8,1,1,100,5,4,4,4,4,4,36,3,1,4,27,4,4,0,4,187,46.8,2,2,0,0,0,7,3,0,24,42,24:42:00,15,7,6,2,55,231,4.2,1,23,109,4.7,1,28,10,122,0,1,4.4,12.2,35.7,35.12,14,6,42.9,0,0,0,2,1,2,1,24,6,67,1,1,4,29,5,3,0,6,253,42.2,2,2,0
11/2/14 13:00,2014,9,ARI,DAL,AWAY,28,17,45,AT&T Stadium,Dome,57,51,12,45.5,2,0,14,0,14,0,31,28,31:28:00,22,5,15,2,65,339,5.2,4,29,102,3.5,1,34,22,237,3,1,7,10.8,64.7,102.21,15,9,60,0,0,0,4,4,2,2,34,6,62,1,0,2,12,4,3,0,5,196,39.2,1,2,1,10,0,0,7,0,28,32,28:32:00,18,5,10,3,59,266,4.5,2,25,92,3.7,0,33,18,174,1,2,5.3,9.7,54.5,54.36,11,3,27.3,1,0,0,3,1,1,1,101,5,33,0,0,1,9,9,3,0,4,173,43.2,2,1,-1
11/2/14 13:00,2014,9,JAX,CIN,AWAY,23,33,56,Paul Brown Stadium,Artificial,42,42,3,44,10,3,0,7,13,0,27,16,27:16:00,19,4,14,1,60,365,6.1,3,25,132,5.3,1,33,22,233,2,1,7.1,10.6,66.7,94.63,12,4,33.3,0,0,0,4,2,1,1,20,3,35,0,0,2,14,4,4,0,7,250,35.7,1,2,1,0,12,7,14,0,32,44,32:44:00,23,11,12,0,67,423,6.3,4,34,191,5.6,2,31,19,232,2,2,7.5,12.2,61.3,78.97,13,6,46.2,0,0,0,4,3,2,1,76,6,40,1,0,2,1,6,5,1,5,252,50.4,2,1,-1
11/2/14 13:00,2014,9,NYJ,KC,AWAY,10,24,34,Arrowhead Stadium,Grass,57,30,20,41.5,8,0,10,0,0,0,31,35,31:35:00,22,9,13,0,69,364,5.3,1,30,139,4.6,0,36,24,225,1,0,6.2,9.4,66.7,92.94,12,4,33.3,5,2,40,2,1,2,1,3,5,40,1,0,3,10,3,3,0,3,148,49.3,0,0,0,14,7,3,0,0,28,25,28:25:00,23,6,14,3,56,309,5.5,3,24,113,4.7,1,31,21,196,2,0,6.3,9.3,67.7,106.38,13,8,61.5,0,0,0,4,3,3,2,35,3,20,1,0,1,3,5,5,0,4,153,38.2,0,0,0
11/2/14 13:00,2014,9,PHI,HOU,AWAY,31,21,52,Reliant Stadium,Dome,62,60,4,48.5,-2,7,10,7,7,0,32,13,32:13:00,30,12,15,3,79,483,6.1,4,40,190,4.8,1,35,25,293,3,3,8.4,11.7,71.4,89.35,16,9,56.2,2,2,100,3,3,3,3,27,7,55,1,1,4,33,9,7,0,3,107,35.7,4,1,-3,7,7,0,7,0,27,47,27:47:00,15,5,8,2,59,300,5.1,3,28,118,4.2,0,27,13,182,2,1,6.7,14,48.1,79.55,13,5,38.5,1,0,0,2,1,1,1,68,9,54,1,0,4,21,11,3,0,6,289,48.2,1,4,3
11/2/14 13:00,2014,9,SD,MIA,AWAY,0,37,37,Sun Life Stadium,Grass,70,29,16,45.5,3,0,0,0,0,0,23,53,23:53,10,2,8,0,49,178,3.6,0,19,50,2.6,0,26,13,128,0,3,4.9,9.8,50,24.68,11,3,27.3,1,0,0,0,0,0,0,0,7,57,1,1,4,20,1,8,0,5,226,45.2,4,0,-4,7,13,17,0,0,36,7,36:07:00,28,10,17,1,74,441,6,4,35,132,3.8,1,39,26,309,3,0,7.9,11.9,66.7,116.29,14,8,57.1,1,0,0,7,3,4,1,97,3,25,1,0,0,0,5,6,0,2,94,47,0,4,4
11/2/14 13:00,2014,9,TB,CLE,AWAY,17,22,39,FirstEnergy Stadium,Artificial,42,67,8,44.5,6.5,0,10,7,0,0,30,32,30:32:00,20,7,11,2,61,365,6,2,26,113,4.3,0,33,17,252,2,2,7.6,14.8,51.5,71.78,12,4,33.3,1,0,0,2,0,1,0,21,4,33,0,0,2,8,7,10,0,4,121,30.2,2,2,0,3,6,7,6,0,29,28,29:28:00,19,3,16,0,65,330,5.1,2,28,50,1.8,0,34,21,280,2,2,8.2,13.3,61.8,82.97,14,5,35.7,2,1,50,2,1,2,1,66,7,44,0,0,3,20,2,2,0,5,184,36.8,2,2,0
11/2/14 13:00,2014,9,WAS,MIN,AWAY,26,29,55,TCF Bank Stadium,,50,50,10,44.5,0,3,7,10,6,0,29,34,29:34:00,21,6,10,5,62,347,5.6,3,29,122,4.2,2,28,18,225,1,1,8,12.5,64.3,86.16,13,6,46.2,1,0,0,5,3,1,1,1,6,55,1,0,5,26,5,4,0,3,136,45.3,1,0,-1,0,7,7,15,0,30,26,30:26:00,24,6,17,1,71,352,5,4,27,100,3.7,3,42,26,252,1,0,6,9.7,61.9,86.61,15,8,53.3,1,0,0,3,3,3,3,9,9,60,0,0,2,16,9,7,0,6,243,40.5,0,1,1
11/2/14 16:05,2014,9,STL,SF,AWAY,13,10,23,Levi's Stadium,,61,55,8,44,10.5,3,7,0,3,0,27,34,27:34:00,13,3,8,2,52,193,3.7,1,27,91,3.4,0,24,13,102,1,2,4.2,7.8,54.2,44.1,12,4,33.3,0,0,0,2,1,0,0,26,9,83,0,0,1,3,7,6,0,6,281,46.8,2,2,0,3,7,0,0,0,32,26,32:26:00,20,4,12,4,62,263,4.2,1,21,80,3.8,0,33,22,183,1,0,5.5,8.3,66.7,90.85,12,3,25,0,0,0,2,0,1,0,22,9,44,3,2,8,54,4,6,0,7,314,44.9,2,2,0
11/2/14 16:25,2014,9,DEN,NE,AWAY,21,43,64,Gillette Stadium,Grass,35,63,19,53,-3,7,0,14,0,0,30,33,30:33:00,26,2,20,4,75,472,6.3,3,17,43,2.5,1,57,34,429,2,2,7.5,12.6,59.6,80.23,11,3,27.3,4,0,0,4,3,2,1,9,10,72,1,0,1,9,8,4,0,3,135,45,2,1,-1,3,24,10,6,0,29,27,29:27:00,29,3,22,4,79,398,5,5,25,66,2.6,0,53,33,332,4,1,6.3,10.1,62.3,97.37,16,6,37.5,1,1,100,5,4,4,4,125,9,71,0,0,1,1,1,2,0,5,223,44.6,1,2,1
11/2/14 16:25,2014,9,OAK,SEA,AWAY,24,30,54,CenturyLink Field,Artificial,54,80,9,44,13,3,0,14,7,0,24,54,24:54:00,17,2,13,2,60,226,3.8,3,18,37,2.1,0,41,24,189,2,2,4.6,7.9,58.5,66.01,15,5,33.3,2,2,100,2,2,2,2,52,5,69,3,1,1,5,6,4,0,6,314,52.3,3,0,-3,14,10,0,6,0,35,6,35:06:00,21,8,9,4,74,326,4.4,3,38,149,3.9,2,35,17,177,0,0,5.1,10.4,48.6,63.63,18,7,38.9,0,0,0,4,2,3,2,94,9,65,0,0,1,2,3,6,0,6,211,35.2,0,3,3
11/2/14 20:30,2014,9,BAL,PIT,AWAY,23,43,66,Heinz Field,Grass,38,57,6,48,2.5,7,3,0,13,0,28,34,28:34:00,22,2,18,2,67,332,5,3,18,63,3.5,0,45,30,269,2,1,6,9,66.7,88.1,13,3,23.1,2,2,100,1,1,1,1,32,10,108,1,1,4,34,8,4,0,6,255,42.5,2,1,-1,0,22,0,21,0,31,26,31:26:00,22,4,13,5,65,376,5.8,6,25,55,2.2,0,37,25,321,6,0,8.7,12.8,67.6,134.12,14,6,42.9,1,1,100,3,3,1,1,30,7,67,1,1,3,19,10,6,0,6,251,41.8,1,2,1
11/3/14 20:30,2014,9,IND,NYG,AWAY,40,24,64,MetLife Stadium,Artificial,55,26,6,51.5,-3,3,13,21,3,0,33,3,33:03:00,22,5,15,2,71,443,6.2,4,24,98,4.1,0,46,25,345,4,0,7.5,13.8,54.3,107.61,15,5,33.3,0,0,0,2,1,1,1,38,4,30,3,0,1,9,2,5,0,6,240,40,0,1,1,0,3,7,14,0,26,57,26:57:00,22,5,17,0,75,438,5.8,3,20,89,4.4,1,52,27,349,2,0,6.7,12.9,51.9,86.14,16,4,25,2,1,50,3,3,3,3,-3,4,30,3,1,3,10,11,2,0,8,353,44.1,1,0,-1
11/6/14 20:25,2014,10,CLE,CIN,AWAY,24,3,27,Paul Brown Stadium,Artificial,42,86,17,45.5,6,7,10,7,0,0,35,49,35:49:00,21,9,11,1,75,368,4.9,3,52,170,3.3,3,23,15,198,0,0,8.6,13.2,65.2,92.3,16,7,43.8,0,0,0,4,3,3,3,60,6,62,1,1,0,0,4,3,0,7,311,44.4,1,4,3,3,0,0,0,0,24,11,24:11:00,11,6,4,1,63,165,2.6,0,22,86,3.9,0,39,13,79,0,3,2,6.1,33.3,10.31,17,3,17.6,1,1,100,1,0,0,0,25,7,55,1,1,2,14,2,4,0,8,398,49.8,4,1,-3
11/9/14 13:00,2014,10,ATL,TB,AWAY,27,17,44,Raymond James Stadium,Grass,64,73,5,47,-3,7,6,3,11,0,29,48,29:48:00,19,6,10,3,60,322,5.4,2,28,110,3.9,1,31,20,212,1,0,6.8,10.6,64.5,95.09,12,6,50,0,0,0,4,2,2,1,0,5,30,0,0,1,7,11,4,0,3,144,48,0,3,3,3,7,0,7,0,30,12,30:12:00,23,5,17,1,70,373,5.3,2,23,92,4,0,43,27,281,2,2,6.5,10.4,62.8,77.76,17,12,70.6,1,0,0,2,1,2,1,53,10,79,1,1,4,20,3,5,0,3,91,30.3,3,0,-3
11/9/14 13:00,2014,10,DAL,JAX,AWAY,31,17,48,Wembley Stadium,Dome,50,71,3,45,-7.5,10,14,7,0,0,31,32,31:32:00,16,6,10,0,59,399,6.8,4,30,151,5,1,28,21,248,3,0,8.9,11.8,75,137.2,13,4,30.8,0,0,0,1,1,1,1,24,9,65,1,1,1,6,5,7,0,5,234,46.8,1,3,2,7,0,0,10,0,28,28,28:28:00,20,5,11,4,65,333,5.1,2,24,71,3,2,37,22,262,0,1,7.1,11.9,59.5,69.88,14,4,28.6,4,2,50,2,1,1,1,45,2,19,3,2,4,28,3,4,1,6,283,47.2,3,1,-2
11/9/14 13:00,2014,10,KC,BUF,AWAY,17,13,30,Ralph Wilson Stadium,Artificial,42,72,10,42,2,3,0,0,14,0,29,18,29:18:00,16,7,8,1,59,278,4.7,2,24,127,5.3,2,29,17,151,0,0,5.2,8.9,58.6,72.63,13,3,23.1,1,1,100,2,1,1,1,8,3,19,2,1,6,26,1,4,0,8,368,46,1,3,2,7,3,3,0,0,30,42,30:42:00,21,6,15,0,71,364,5.1,1,22,111,5,0,48,29,253,1,0,5.3,8.7,60.4,81.34,16,7,43.8,1,0,0,4,0,1,0,50,6,44,3,3,1,6,10,8,0,6,282,47,3,1,-2
11/9/14 13:00,2014,10,MIA,DET,AWAY,16,20,36,Ford Field,Dome,68,70,0,43,2.5,0,3,10,3,0,28,26,28:26:00,20,2,15,3,60,228,3.8,1,19,50,2.6,0,38,27,178,1,1,4.7,6.6,71.1,78.62,14,5,35.7,0,0,0,4,1,2,1,5,5,44,3,1,3,29,6,5,0,4,188,47,2,1,-1,10,0,0,10,0,31,34,31:34:00,19,2,15,2,64,351,5.5,2,19,63,3.3,0,42,27,288,2,1,6.9,10.7,64.3,90.18,12,3,25,3,2,66.7,3,1,0,0,86,10,98,0,0,3,19,9,7,0,3,137,45.7,1,2,1
11/9/14 13:00,2014,10,PIT,NYJ,AWAY,13,20,33,MetLife Stadium,Artificial,58,36,8,47,-4,0,3,0,10,0,29,27,29:27:00,22,4,15,3,62,362,5.8,1,17,36,2.1,0,43,30,326,1,2,7.6,10.9,69.8,80.18,11,6,54.5,1,0,0,3,0,1,0,7,3,20,3,2,2,17,7,4,0,2,92,46,4,0,-4,17,0,3,0,0,30,33,30:33:00,15,8,7,0,58,275,4.7,2,36,150,4.2,0,18,10,125,2,0,6.9,12.5,55.6,114.35,15,6,40,0,0,0,3,1,2,1,26,9,75,0,0,4,7,7,7,0,5,232,46.4,0,4,4
11/9/14 13:00,2014,10,SF,NO,AWAY,27,24,51,Mercedes-Benz Superdome,Dome,62,57,10,49.5,5.5,14,7,0,3,3,33,46,33:46:00,21,10,10,1,68,330,4.9,3,32,144,4.5,2,32,14,186,1,0,5.8,13.3,43.8,73.18,15,6,40,1,1,100,4,3,2,2,58,2,15,1,1,4,24,6,3,0,7,313,44.7,1,3,2,3,7,7,7,0,36,0,36:00:00,23,7,15,1,80,423,5.3,3,31,136,4.4,0,47,28,287,3,2,6.1,10.2,59.6,80.72,18,8,44.4,2,2,100,2,2,1,1,4,6,43,2,1,2,5,4,4,0,6,299,49.8,3,1,-2
11/9/14 13:00,2014,10,TEN,BAL,AWAY,7,21,28,M&T Bank Stadium,Artificial,57,37,7,44,10.5,7,0,0,0,0,29,13,29:13:00,14,3,11,0,54,210,3.9,1,22,67,3,0,27,16,143,1,1,5.3,8.9,59.3,70.45,12,4,33.3,0,0,0,2,1,2,1,10,9,67,2,1,5,36,2,5,0,8,414,51.8,2,0,-2,0,7,7,7,0,30,47,30:47:00,18,8,10,0,62,312,5,3,34,151,4.4,2,27,16,161,1,0,6,10.1,59.3,88.66,13,4,30.8,1,1,100,3,2,1,0,39,5,40,1,0,1,8,8,4,0,7,317,45.3,0,2,2
11/9/14 16:05,2014,10,DEN,OAK,AWAY,41,17,58,O.co Coliseum,Grass,68,65,6,51,-12.5,3,17,21,0,0,32,22,32:22:00,25,7,17,1,76,471,6.2,5,27,118,4.4,0,49,33,353,5,2,7.2,10.7,67.3,105.23,15,7,46.7,1,1,100,4,2,1,0,70,12,95,1,0,0,0,3,5,0,5,226,45.2,2,3,1,3,7,0,7,0,27,38,27:38:00,10,0,9,1,62,222,3.6,2,15,30,2,0,47,30,192,2,2,4.1,6.4,63.8,68.75,18,5,27.8,0,0,0,2,2,0,0,10,4,37,1,1,0,0,3,2,0,9,389,43.2,3,2,-1
11/9/14 16:25,2014,10,NYG,SEA,AWAY,17,38,55,CenturyLink Field,Artificial,50,88,0,45,9.5,7,10,0,0,0,26,48,26:48:00,20,2,15,3,63,324,5.1,2,17,54,3.2,1,44,29,270,1,1,6.1,9.3,65.9,80.68,12,6,50,1,0,0,2,2,2,2,7,4,35,1,1,2,13,5,6,0,5,193,38.6,2,3,1,7,7,3,21,0,33,12,33:12:00,27,19,8,0,64,510,8,5,45,350,7.8,5,17,10,160,0,2,9.4,16,58.8,50.74,12,7,58.3,1,1,100,7,5,5,4,48,6,50,3,1,2,12,9,4,0,1,46,46,3,2,-1
11/9/14 16:25,2014,10,STL,ARI,AWAY,14,31,45,University of Phoenix Stadium,Dome,70,50,0,43,7,7,7,0,0,0,26,40,26:40:00,16,5,9,2,58,244,4.2,2,22,70,3.2,1,30,17,174,1,2,5.8,10.2,56.7,56.81,10,1,10,2,1,50,1,1,1,1,48,8,80,1,1,6,42,9,10,0,7,305,43.6,3,1,-2,0,10,0,21,0,33,20,33:20:00,21,3,18,0,66,335,5.1,4,22,28,1.3,1,41,28,307,1,1,7.5,11,68.3,88.16,15,6,40,0,0,0,2,1,1,1,38,5,35,1,0,3,19,8,9,0,6,268,44.7,1,3,2
11/9/14 20:30,2014,10,CHI,GB,AWAY,14,55,69,Lambeau Field,Grass,34,90,5,54,9.5,0,0,7,7,0,30,19,30:19:00,21,5,12,4,68,311,4.6,2,24,55,2.3,0,40,23,256,1,2,6.4,11.1,57.5,64.17,12,3,25,4,0,0,2,0,1,0,13,11,163,2,1,4,27,5,4,0,4,171,42.8,3,1,-2,14,28,6,7,0,29,41,29:41:00,21,6,13,2,64,451,7,7,32,132,4.1,0,32,19,319,6,0,10,16.8,59.4,132.68,13,6,46.2,2,2,100,6,3,3,1,107,5,50,1,1,0,0,6,8,0,3,121,40.3,1,3,2
11/10/14 20:30,2014,10,CAR,PHI,AWAY,21,45,66,Lincoln Financial Field,Grass,52,61,5,48.5,7,7,0,0,14,0,38,5,38:05:00,21,7,13,1,81,317,3.9,3,32,102,3.2,1,40,25,215,2,3,5.4,8.6,62.5,61.98,20,10,50,1,0,0,1,1,1,1,19,4,30,3,2,9,91,1,5,0,7,333,47.6,5,0,-5,17,14,7,7,0,21,55,21:55,17,3,14,0,62,365,5.9,6,23,37,1.6,2,38,20,328,2,0,8.6,16.4,52.6,99.45,15,5,33.3,1,0,0,4,4,2,2,121,5,50,2,0,1,4,10,10,0,7,303,43.3,0,5,5
11/13/14 20:25,2014,11,BUF,MIA,AWAY,9,22,31,Sun Life Stadium,Grass,74,76,4,41.5,3.5,3,3,3,0,0,27,38,27:38:00,13,4,9,0,60,237,4,0,19,54,2.8,0,39,22,183,0,0,4.7,8.3,56.4,68.64,15,6,40,2,0,0,2,0,1,0,14,7,70,0,0,2,10,6,7,0,2,74,37,0,2,2,3,0,9,10,0,32,22,32:22:00,24,6,15,3,63,330,5.2,2,24,125,5.2,0,34,26,205,2,0,6,7.9,76.5,110.54,9,4,44.4,0,0,0,6,2,0,0,0,4,30,2,2,5,35,5,4,1,3,123,41,2,0,-2
11/16/14 13:00,2014,11,ATL,CAR,AWAY,19,17,36,Bank of America Stadium,Grass,48,28,3,47,-2,0,6,10,3,0,31,58,31:58:00,22,3,18,1,74,346,4.7,1,27,86,3.2,0,45,31,260,1,0,5.8,8.4,68.9,90.97,15,5,33.3,0,0,0,3,1,1,1,19,5,58,1,1,2,8,2,4,0,7,344,49.1,1,2,1,0,3,0,14,0,28,2,28:02:00,22,5,15,2,64,391,6.1,2,25,106,4.2,0,37,23,285,2,2,7.7,12.4,62.2,81.48,13,3,23.1,0,0,0,1,0,0,0,16,1,15,0,0,2,7,5,3,0,6,214,35.7,2,1,-1
11/16/14 13:00,2014,11,CIN,NO,AWAY,27,10,37,Mercedes-Benz Superdome,Dome,77,60,21,51.5,8.5,7,6,7,7,0,29,14,29:14:00,22,7,13,2,59,405,6.9,3,36,186,5.2,0,22,16,219,3,0,10,13.7,72.7,143.75,13,9,69.2,0,0,0,3,2,1,1,9,4,33,2,0,1,1,4,3,0,2,88,44,0,1,1,3,0,0,7,0,30,46,30:46:00,24,3,18,3,67,330,4.9,1,26,75,2.9,0,41,33,255,1,0,6.2,7.7,80.5,100.71,13,8,61.5,1,0,0,3,1,1,0,4,5,34,2,1,0,0,3,2,0,3,132,44,1,0,-1
11/16/14 13:00,2014,11,DEN,STL,AWAY,7,22,29,Edward Jones Dome,Dome,70,50,0,50,-9,0,7,0,0,0,24,10,24:10:00,21,1,19,1,66,397,6,1,10,28,2.8,0,54,34,369,1,2,6.8,10.9,63,73.77,12,4,33.3,3,0,0,0,0,0,0,0,8,62,0,0,2,20,4,6,0,5,183,36.6,2,0,-2,10,3,3,6,0,35,50,35:50:00,16,4,12,0,65,337,5.2,1,33,131,4,0,29,20,206,1,0,7.1,10.3,69,100.65,17,6,35.3,0,0,0,3,0,0,0,17,3,25,1,0,3,14,4,2,0,6,260,43.3,0,2,2
11/16/14 13:00,2014,11,HOU,CLE,AWAY,23,7,30,FirstEnergy Stadium,Artificial,34,57,9,42,4.5,7,7,3,6,0,33,53,33:53:00,29,13,12,4,84,424,5,2,54,213,3.9,0,30,20,211,2,1,7,10.6,66.7,95.28,18,7,38.9,1,1,100,2,1,1,1,-15,5,55,1,0,0,0,4,8,0,5,197,39.4,1,2,1,0,7,0,0,0,26,7,26:07:00,24,4,18,2,76,375,4.9,1,24,58,2.4,0,50,20,317,1,1,6.3,15.8,40,60.17,15,3,20,2,0,0,2,0,0,0,7,8,67,3,1,2,13,2,2,0,6,231,38.5,2,1,-1
11/16/14 13:00,2014,11,MIN,CHI,AWAY,13,21,34,Soldier Field,Grass,31,76,12,46.5,2.5,10,0,0,3,0,21,22,21:22,10,2,7,1,46,243,5.3,1,16,96,6,0,28,18,147,1,1,5.2,8.2,64.3,74.55,11,2,18.2,2,2,100,2,1,1,1,52,2,18,0,0,2,11,5,2,0,4,165,41.2,1,2,1,0,14,0,7,0,38,38,38:38:00,24,8,16,0,74,468,6.3,3,31,138,4.5,0,43,31,330,3,2,7.7,10.6,72.1,98.01,17,10,58.8,3,2,66.7,2,1,2,1,17,7,60,0,0,0,0,5,5,0,2,59,29.5,2,1,-1
11/16/14 13:00,2014,11,SEA,KC,AWAY,20,24,44,Arrowhead Stadium,Grass,21,65,8,43.5,-1,0,13,7,0,0,35,57,35:57:00,25,14,10,1,71,372,5.2,2,37,204,5.5,0,32,20,168,2,0,5.2,8.4,62.5,96.88,12,5,41.7,3,0,0,5,2,4,2,10,8,50,1,0,2,10,0,1,0,2,103,51.5,0,2,2,7,7,3,7,0,24,3,24:03:00,20,14,4,2,46,298,6.5,3,30,190,6.3,3,16,11,108,0,0,6.8,9.8,68.8,87.5,6,2,33.3,0,0,0,4,3,2,2,9,3,6,3,2,0,0,9,5,0,2,104,52,2,0,-2
11/16/14 13:00,2014,11,SF,NYG,AWAY,16,10,26,MetLife Stadium,Artificial,42,53,0,44.5,-3.5,3,6,7,0,0,34,59,34:59:00,20,9,10,1,68,333,4.9,1,37,148,4,0,30,15,185,1,0,6.2,12.3,50,80.56,14,6,42.9,1,0,0,4,0,1,0,39,4,35,4,2,1,8,7,5,0,4,187,46.8,2,5,3,7,0,3,0,0,25,1,25:01:00,17,2,14,1,68,330,4.9,1,21,65,3.1,0,45,22,265,1,5,5.9,12,48.9,35.19,15,6,40,3,0,0,3,1,1,0,45,3,54,1,0,2,15,2,5,0,3,129,43,5,2,-3
11/16/14 13:00,2014,11,TB,WAS,AWAY,27,7,34,FedEx Field,Grass,45,39,6,46,7,10,3,7,7,0,25,49,25:49:00,12,3,8,1,46,329,7.2,3,21,48,2.3,0,23,15,281,2,0,12.2,18.7,65.2,136.32,10,3,30,0,0,0,1,0,0,0,19,11,101,2,1,2,7,11,7,0,4,165,41.2,1,3,2,0,7,0,0,0,34,11,34:11:00,20,9,8,3,69,322,4.7,1,31,155,5,0,32,23,167,1,2,5.2,7.3,71.9,68.1,13,4,30.8,1,1,100,1,0,1,0,7,9,67,4,1,6,40,4,5,0,4,177,44.2,3,1,-2
