Date,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential
11/19/2006,2006,11,DET,ARI,AWAY,10,17,27,University of Phoenix Stadium,Grass,70,40,0,45,2,0,0,3,7,0,29,17,29:17:00,19,4,13,2,62,281,4.53,1,20,68,3.4,1,38,23,213,0,1,5.61,9.26,60.53,64.94,12,4,33.33,0,0,0,3,1,2,1,46,4,28,0,0,4,35,3,,0,5,220,44,1,0,-1,0,10,7,0,0,30,43,30:43:00,20,7,11,2,59,338,5.73,2,29,110,3.79,1,29,19,228,1,0,7.86,12,65.52,100.93,12,5,41.67,0,0,0,3,2,1,1,17,4,34,1,0,1,5,7,,0,5,197,39.4,0,1,1
11/19/2006,2006,11,IND,DAL,AWAY,14,21,35,Texas Stadium,Artificial,63,17,10,49,0,0,7,7,0,0,26,18,26:18:00,22,7,12,3,64,335,5.23,2,23,88,3.83,0,39,20,247,2,2,6.33,12.35,51.28,66.92,13,7,53.85,1,0,0,3,1,2,1,-5,5,35,3,2,2,7,1,,0,3,146,48.67,4,2,-2,0,0,7,14,0,33,42,33:42:00,24,9,12,3,60,342,5.7,3,36,117,3.25,2,23,19,225,0,1,9.78,11.84,82.61,89.3,11,4,36.36,1,1,100,2,2,2,2,45,7,53,1,1,1,1,0,,0,3,140,46.67,2,4,2
11/19/2006,2006,11,MIN,MIA,AWAY,20,24,44,Dolphins Stadium,Grass,68,33,9,33,3,7,0,3,10,0,36,0,36:00:00,25,8,15,2,82,361,4.4,2,35,114,3.26,2,44,26,247,0,1,5.61,9.5,59.09,65.23,17,5,29.41,4,4,100,4,2,3,2,94,6,49,3,2,3,15,2,,0,6,226,37.67,3,2,-1,0,10,0,14,0,24,0,24:00:00,15,2,12,1,56,254,4.54,3,13,7,0.54,0,42,26,247,1,1,5.88,9.5,61.9,76.18,13,5,38.46,0,0,0,3,1,1,0,71,5,40,2,1,1,7,3,,0,6,256,42.67,2,3,1
11/19/2006,2006,11,NWE,GNB,AWAY,35,0,35,Lambeau Field,Grass,41,46,12,45,-5.5,7,14,7,7,0,39,10,39:10:00,22,8,12,2,73,357,4.89,5,40,122,3.05,1,31,20,235,4,0,7.58,11.75,64.52,127.02,17,8,47.06,2,2,100,4,4,2,2,55,6,38,4,1,2,9,5,,0,6,214,35.67,1,1,0,0,0,0,0,0,20,50,20:50:00,5,2,3,0,48,120,2.5,0,16,44,2.75,0,27,9,76,0,0,2.81,8.44,33.33,42.36,13,1,7.69,1,0,0,0,0,0,0,3,3,32,1,1,5,29,3,,0,10,459,45.9,1,1,0
11/19/2006,2006,11,OAK,KAN,AWAY,13,17,30,Arrowhead Stadium,Grass,41,57,6,36,9,3,10,0,0,0,32,34,32:34:00,18,6,10,2,60,326,5.43,1,34,133,3.91,0,25,15,193,1,1,7.72,12.87,60,80.92,14,8,57.14,0,0,0,4,1,2,1,-1,8,65,1,0,1,1,2,,0,4,179,44.75,1,0,-1,7,0,3,7,0,27,26,27:26:00,21,13,6,2,55,292,5.31,2,37,200,5.41,2,16,9,92,0,0,5.75,10.22,56.25,72.92,11,5,45.45,1,1,100,4,2,2,2,11,4,20,1,0,2,10,4,,0,3,123,41,0,1,1
11/19/2006,2006,11,PIT,CLE,AWAY,24,20,44,Cleveland Browns Stadium,Grass,38,40,6,37,-3,0,0,3,21,0,27,47,27:47:00,23,3,18,2,66,338,5.12,3,20,77,3.85,1,44,25,261,2,3,5.93,10.44,56.82,60.88,12,6,50,0,0,0,3,2,2,2,13,5,50,0,0,2,11,6,,0,4,161,40.25,3,2,-1,0,10,0,10,0,32,13,32:13:00,15,5,10,0,61,302,4.95,2,29,99,3.41,0,27,17,203,0,0,7.52,11.94,62.96,85.88,15,7,46.67,1,1,100,2,0,1,0,84,7,57,2,2,5,21,5,,0,3,123,41,2,3,1
11/19/2006,2006,11,SDG,DEN,AWAY,35,27,62,Invesco Field,Grass,34,44,8,43,2,7,0,14,14,0,29,11,29:11:00,21,9,12,0,56,342,6.11,5,29,125,4.31,3,26,19,217,2,2,8.35,11.42,73.08,91.36,12,8,66.67,0,0,0,4,4,4,4,48,5,35,0,0,1,5,2,,0,3,110,36.67,2,1,-1,0,14,10,3,0,30,49,30:49:00,20,9,9,2,65,326,5.02,3,35,158,4.51,2,28,13,168,0,1,6,12.92,46.43,50.89,15,6,40,3,2,66.67,3,2,0,0,31,6,60,2,0,2,15,2,,0,4,191,47.75,1,2,1
11/19/2006,2006,11,SEA,SFO,AWAY,14,20,34,Monster Park,Grass,59,88,5,43,-3,0,0,7,7,0,23,48,23:48:00,15,7,7,1,54,303,5.61,2,21,70,3.33,0,31,19,233,2,3,7.52,12.26,61.29,66.41,8,1,12.5,2,0,0,0,0,0,0,31,5,30,2,2,2,19,2,,0,5,251,50.2,5,1,-4,3,17,0,0,0,36,12,36:12:00,18,10,7,1,60,416,6.93,2,34,262,7.71,1,25,19,154,1,0,6.16,8.11,76,104.42,13,3,23.08,0,0,0,5,2,2,1,13,5,39,1,1,1,9,5,,0,6,260,43.33,1,5,4
11/19/2006,2006,11,STL,CAR,AWAY,0,15,15,Bank of America Stadium,Grass,58,52,8,44,6,0,0,0,0,0,21,17,21:17:00,8,1,6,1,49,111,2.27,0,8,31,3.88,0,34,19,80,0,1,2.35,4.21,55.88,48.9,12,2,16.67,0,0,0,0,0,0,0,53,6,40,1,1,7,62,5,,0,9,416,46.22,2,3,1,0,10,3,2,0,38,43,38:43:00,20,13,7,0,72,411,5.71,1,43,242,5.63,0,26,13,169,1,2,6.5,13,50,51.6,15,6,40,0,0,0,2,0,2,0,19,9,80,5,1,3,22,8,,1,5,275,55,3,2,-1
11/19/2006,2006,11,TEN,PHI,AWAY,31,13,44,Lincoln Financial Field,Grass,50,52,7,43,13,7,3,14,7,0,23,38,23:38:00,13,8,4,1,57,293,5.14,4,32,209,6.53,1,22,8,84,1,0,3.82,10.5,36.36,63.45,13,4,30.77,1,0,0,2,1,1,0,99,2,15,2,1,3,17,2,,0,7,290,41.43,1,3,2,3,3,0,7,0,36,22,36:22:00,22,9,12,1,91,390,4.29,1,30,123,4.1,0,61,32,267,1,1,4.38,8.34,52.46,62.68,23,10,43.48,3,1,33.33,3,1,2,1,37,8,64,5,2,0,0,4,,0,6,251,41.83,3,1,-2
11/19/2006,2006,11,WAS,TAM,AWAY,17,20,37,Raymond James Stadium,Grass,69,39,11,33,3,3,0,7,7,0,23,59,23:59:00,15,3,12,0,56,252,4.5,2,21,59,2.81,0,34,19,193,2,0,5.68,10.16,55.88,91.92,13,4,30.77,2,2,100,2,2,2,2,2,3,19,1,1,1,3,4,,0,5,220,44,1,2,1,3,0,7,10,0,36,1,36:01:00,19,8,9,2,63,359,5.7,2,42,181,4.31,0,21,14,178,2,1,8.48,12.71,66.67,104.88,13,6,46.15,0,0,0,4,1,1,1,20,4,35,2,1,0,0,7,,0,3,146,48.67,2,1,-1
11/20/2006,2006,11,NYG,JAC,AWAY,10,26,36,ALLTEL Stadium,Grass,45,40,7,38,3,3,0,7,0,0,19,41,19:41:00,13,3,8,2,56,247,4.41,1,14,25,1.79,0,41,19,222,1,2,5.41,11.68,46.34,51.05,13,4,30.77,1,0,0,1,0,0,0,16,5,35,1,1,1,8,3,,0,6,241,40.17,3,1,-2,3,7,6,10,0,40,19,40:19:00,21,8,13,0,75,414,5.52,2,43,165,3.84,2,32,19,249,0,0,7.78,13.11,59.38,83.98,18,9,50,0,0,0,5,2,4,2,51,9,65,2,1,0,0,2,,0,4,147,36.75,1,3,2
11/23/2006,2006,12,DEN,KAN,AWAY,10,19,29,Arrowhead Stadium,Grass,65,39,10,38,1,0,3,7,0,0,24,58,24:58:00,16,3,12,1,57,244,4.28,1,16,38,2.38,0,39,25,206,1,1,5.28,8.24,64.1,75.36,12,4,33.33,1,0,0,2,1,1,1,6,7,44,2,0,2,10,2,,0,5,219,43.8,1,1,0,3,7,3,6,0,35,2,35:02:00,22,12,8,2,64,382,5.97,1,41,223,5.44,1,22,13,159,0,1,7.23,12.23,59.09,62.51,10,4,40,0,0,0,5,1,3,1,7,4,25,0,0,1,2,2,,0,2,75,37.5,1,1,0
11/23/2006,2006,12,MIA,DET,AWAY,27,10,37,Ford Field,Dome,68,60,0,40,-3,7,7,10,3,0,34,4,34:04:00,18,6,11,1,65,395,6.08,3,35,186,5.31,0,29,19,209,3,1,7.21,11,65.52,106.84,14,7,50,0,0,0,6,3,4,2,51,11,102,1,1,1,4,7,,0,5,213,42.6,2,2,0,10,0,0,0,0,25,56,25:56:00,13,0,12,1,58,220,3.79,1,10,21,2.1,0,40,22,199,1,1,4.98,9.05,55,66.58,12,2,16.67,2,0,0,1,1,1,1,-1,7,55,1,1,8,53,2,,0,6,263,43.83,2,2,0
11/23/2006,2006,12,TAM,DAL,AWAY,10,38,48,Texas Stadium,Artificial,76,37,0,39,11,7,3,0,0,0,22,43,22:43:00,10,5,5,0,45,211,4.69,1,24,101,4.21,1,20,10,110,0,2,5.5,11,50,27.08,10,5,50,0,0,0,1,1,1,1,9,5,55,0,0,1,10,2,,0,4,178,44.5,2,0,-2,7,14,14,3,0,37,17,37:17:00,27,7,18,2,67,435,6.49,5,37,137,3.7,0,29,22,298,5,0,10.28,13.55,75.86,147.72,12,7,58.33,2,1,50,5,4,4,3,51,2,19,0,0,1,8,2,,0,2,71,35.5,0,2,2
11/26/2006,2006,12,ARI,MIN,AWAY,26,31,57,Metrodome,Dome,65,40,0,38,6.5,7,6,0,13,0,23,28,23:28:00,22,1,19,2,58,412,7.1,3,6,17,2.83,0,51,31,395,1,2,7.75,12.74,60.78,75.22,9,2,22.22,3,2,66.67,4,1,2,1,18,8,64,5,3,1,10,5,,0,0,0,0,5,1,-4,7,7,10,7,0,36,32,36:32:00,30,9,20,1,76,412,5.42,4,33,157,4.76,1,41,27,255,3,0,6.22,9.44,65.85,107.27,15,7,46.67,2,2,100,5,4,4,3,4,8,63,1,1,2,16,3,,0,5,214,42.8,1,5,4
11/26/2006,2006,12,CAR,WAS,AWAY,13,17,30,Fedex Field,Grass,60,61,3,36,-4,3,3,0,7,0,30,46,30:46:00,15,5,9,1,64,264,4.13,1,25,101,4.04,0,38,23,163,1,2,4.29,7.09,60.53,57.24,16,6,37.5,1,0,0,1,1,0,0,17,4,40,0,0,1,5,1,,0,8,334,41.75,2,1,-1,0,3,7,7,0,29,14,29:14:00,14,10,3,1,61,253,4.15,2,37,143,3.86,0,23,11,110,2,1,4.78,10,47.83,72.73,15,4,26.67,0,0,0,2,1,1,1,34,6,40,3,0,1,8,4,,0,8,320,40,1,2,1
11/26/2006,2006,12,CHI,NWE,AWAY,13,17,30,Gillette Stadium,Artificial,54,62,7,37,4,0,3,0,10,0,31,2,31:02:00,21,9,9,3,71,324,4.56,1,36,153,4.25,1,34,15,171,0,3,5.03,11.4,44.12,23.04,16,7,43.75,1,1,100,3,1,2,1,8,5,31,1,1,1,5,3,,0,3,115,38.33,4,5,1,0,10,0,7,0,28,58,28:58:00,20,6,13,1,67,352,5.25,2,34,85,2.5,1,33,22,267,1,2,8.09,12.14,66.67,76.2,16,7,43.75,0,0,0,3,2,2,2,28,4,81,4,3,0,0,9,,0,3,112,37.33,5,4,-1
11/26/2006,2006,12,CIN,CLE,AWAY,30,0,30,Cleveland Browns Stadium,Grass,61,40,5,43,-3,7,10,6,7,0,37,50,37:50:00,24,7,15,2,72,388,5.39,4,37,88,2.38,1,34,27,300,3,1,8.82,11.11,79.41,120.57,14,7,50,1,1,100,5,4,4,4,23,8,75,0,0,1,0,6,,0,4,186,46.5,1,5,4,0,0,0,0,0,22,10,22:10:00,9,1,7,1,47,203,4.32,0,14,51,3.64,0,29,18,152,0,4,5.24,8.44,62.07,36.06,12,4,33.33,2,0,0,0,0,0,0,7,9,93,2,1,4,34,5,,0,4,188,47,5,1,-4
11/26/2006,2006,12,HOU,NYJ,AWAY,11,26,37,The Meadowlands,Artificial,56,59,10,40,5,0,3,0,8,0,30,51,30:51:00,21,2,18,1,72,334,4.64,1,14,25,1.79,0,54,39,309,1,1,5.72,7.92,72.22,84.56,15,7,46.67,1,0,0,2,1,1,1,6,7,77,1,0,4,14,2,,0,5,239,47.8,1,0,-1,3,6,14,3,0,29,9,29:09:00,17,5,11,1,59,304,5.15,2,26,27,1.04,1,32,24,277,1,0,8.66,11.54,75,111.08,13,4,30.77,1,1,100,4,2,2,1,21,1,5,1,0,1,9,4,,0,4,197,49.25,0,1,1
11/26/2006,2006,12,JAC,BUF,AWAY,24,27,51,Ralph Wilson Stadium,Artificial,60,49,12,35,-3,0,14,0,10,0,32,10,32:10:00,19,11,7,1,60,323,5.38,3,35,207,5.91,1,22,16,116,2,0,5.27,7.25,72.73,114.95,11,1,9.09,2,2,100,4,3,2,2,40,10,108,2,1,3,16,1,,0,6,232,38.67,1,1,0,7,10,7,3,0,27,50,27:50:00,13,3,8,2,51,241,4.73,3,23,72,3.13,2,28,21,169,0,1,6.04,8.05,75,74.87,10,3,30,0,0,0,2,1,2,1,104,4,55,3,0,0,0,6,,0,6,265,44.17,1,1,0
11/26/2006,2006,12,NOR,ATL,AWAY,31,13,44,Georgia Dome,Dome,70,40,0,48,3,14,7,0,10,0,25,41,25:41:00,20,6,11,3,57,427,7.49,4,25,95,3.8,2,30,21,332,2,0,11.07,15.81,70,128.76,13,6,46.15,0,0,0,3,2,2,2,-1,5,35,0,0,2,17,5,,0,6,265,44.17,0,0,0,3,3,7,0,0,34,19,34:19:00,21,14,3,4,72,333,4.63,1,45,281,6.24,1,24,9,52,0,0,2.17,5.78,37.5,45.83,15,4,26.67,2,2,100,3,1,3,1,19,7,65,1,0,3,32,2,,0,6,295,49.17,0,0,0
11/26/2006,2006,12,NYG,TEN,AWAY,21,24,45,LP Field,Grass,69,28,8,44,-3,7,14,0,0,0,33,37,33:37:00,18,9,8,1,64,287,4.48,3,36,144,4,2,28,18,143,1,2,5.11,7.94,64.29,59.09,15,8,53.33,2,1,50,3,3,2,2,3,5,43,0,0,0,0,3,,0,5,213,42.6,2,2,0,0,0,0,24,0,26,23,26:23:00,20,7,12,1,62,343,5.53,3,25,108,4.32,1,35,24,235,2,0,6.71,9.79,68.57,106.23,10,3,30,3,1,33.33,4,3,3,2,51,3,30,2,2,2,14,2,,0,4,182,45.5,2,2,0
11/26/2006,2006,12,OAK,SDG,AWAY,14,21,35,Qualcomm Stadium,Grass,64,59,8,43,13,0,7,7,0,0,32,25,32:25:00,15,4,10,1,61,245,4.02,2,26,84,3.23,1,30,17,161,1,2,5.37,9.47,56.67,55.02,15,5,33.33,2,1,50,3,2,2,2,16,8,56,1,0,5,26,3,,0,6,276,46,2,1,-1,0,7,0,14,0,27,35,27:35:00,15,5,8,2,58,260,4.48,3,25,110,4.4,2,32,15,150,1,1,4.69,10,46.88,58.09,11,2,18.18,2,1,50,3,3,0,0,62,5,49,0,0,1,2,5,,0,5,194,38.8,1,2,1
11/26/2006,2006,12,PHI,IND,AWAY,21,45,66,RCA Dome,Dome,70,40,0,44,9,0,7,7,7,0,29,42,29:42:00,20,9,10,1,56,300,5.36,3,25,149,5.96,1,29,23,151,2,1,5.21,6.57,79.31,97,10,5,50,1,1,100,4,3,3,3,28,3,15,3,2,2,10,1,,0,3,132,44,3,1,-2,7,17,7,14,0,30,18,30:18:00,27,15,10,2,61,420,6.89,6,41,237,5.78,4,20,14,183,1,1,9.15,13.07,70,94.38,10,7,70,0,0,0,5,5,2,2,44,4,30,0,0,0,0,5,,0,2,97,48.5,1,3,2
11/26/2006,2006,12,PIT,BAL,AWAY,0,27,27,M&T Bank Stadium,Artificial,57,48,4,39,3,0,0,0,0,0,25,14,25:14:00,17,3,11,3,62,172,2.77,0,11,21,1.91,0,42,22,151,0,2,3.6,6.86,52.38,40.89,12,1,8.33,3,1,33.33,1,0,1,0,32,4,28,2,1,9,73,1,,0,7,279,39.86,3,0,-3,7,10,7,3,0,34,46,34:46:00,19,5,12,2,62,275,4.44,3,35,114,3.26,1,27,21,161,1,0,5.96,7.67,77.78,103.85,12,4,33.33,0,0,0,2,1,1,1,13,10,87,0,0,0,0,9,,0,6,259,43.17,0,3,3
11/26/2006,2006,12,SFO,STL,AWAY,17,20,37,Edward Jones Dome,Dome,70,40,0,44,4,0,7,7,3,0,29,26,29:26:00,20,9,11,0,56,319,5.7,2,31,171,5.52,1,25,13,148,1,2,5.92,11.38,52,50.08,11,5,45.45,0,0,0,3,2,1,1,12,5,34,1,1,0,0,2,,0,4,206,51.5,3,1,-2,0,13,0,7,0,30,34,30:34:00,23,10,13,0,68,349,5.13,2,29,140,4.83,1,37,24,209,1,1,5.65,8.71,64.86,77.42,16,8,50,2,2,100,2,1,1,1,23,5,35,0,0,2,19,0,,0,5,203,40.6,1,3,2
11/27/2006,2006,12,GNB,SEA,AWAY,24,34,58,Qwest Field,Artificial,34,72,7,43,9,7,7,7,3,0,23,53,23:53:00,14,2,12,0,57,316,5.54,3,20,51,2.55,1,36,22,265,1,3,7.36,12.05,61.11,58.21,14,6,42.86,0,0,0,3,1,2,1,18,10,61,2,1,1,1,4,,0,5,174,34.8,4,4,0,3,9,7,15,0,36,7,36:07:00,29,14,11,4,85,382,4.49,3,48,235,4.9,0,36,17,147,3,3,4.08,8.65,47.22,51.49,14,4,28.57,1,1,100,4,2,3,2,28,3,25,2,1,1,10,2,,0,3,132,44,4,4,0
11/30/2006,2006,13,BAL,CIN,AWAY,7,13,20,Paul Brown Stadium,Artificial,55,96,4,42,3,0,0,0,7,0,30,49,30:49:00,15,3,11,1,63,316,5.02,1,20,89,4.45,0,43,26,227,1,0,5.28,8.73,60.47,82.23,16,5,31.25,3,2,66.67,2,0,0,0,7,9,64,1,1,0,0,7,,0,7,330,47.14,1,0,-1,0,6,7,0,0,29,11,29:11:00,14,1,13,0,57,294,5.16,1,23,67,2.91,0,32,21,227,1,0,7.09,10.81,65.63,96.73,13,4,30.77,0,0,0,2,0,1,0,51,5,35,0,0,2,7,6,,0,6,277,46.17,0,1,1
12/3/2006,2006,13,ARI,STL,AWAY,34,20,54,Edward Jones Dome,Dome,70,40,0,46,6,7,10,7,10,0,31,41,31:41:00,24,8,10,6,62,316,5.1,4,37,137,3.7,3,24,15,179,1,0,7.46,11.93,62.5,99.14,13,7,53.85,1,0,0,7,4,5,3,102,11,107,0,0,1,7,5,,0,3,155,51.67,0,3,3,3,0,7,10,0,28,19,28:19:00,26,5,16,5,72,394,5.47,2,23,107,4.65,0,45,27,287,2,3,6.38,10.63,60,65.7,13,5,38.46,2,1,50,4,2,1,1,19,10,126,1,0,4,27,2,,0,3,98,32.67,3,0,-3
12/3/2006,2006,13,ATL,WAS,AWAY,24,14,38,Fedex Field,Grass,44,56,5,38,1,0,10,7,7,0,28,22,28:22:00,16,10,6,0,58,369,6.36,3,41,256,6.24,1,16,8,113,2,0,7.06,14.13,50,112.75,12,5,41.67,1,0,0,2,1,1,1,69,6,60,0,0,1,9,11,,0,5,156,31.2,0,2,2,14,0,0,0,0,31,38,31:38:00,25,11,13,1,74,381,5.15,2,35,177,5.06,1,38,18,204,1,2,5.37,11.33,47.37,50.78,14,6,42.86,2,0,0,3,1,2,1,3,3,30,0,0,1,13,1,,0,5,204,40.8,2,0,-2
12/3/2006,2006,13,DAL,NYG,AWAY,23,20,43,Giants Stadium,Artificial,45,47,9,43,-3,7,3,3,10,0,26,39,26:39:00,21,4,15,2,59,365,6.19,2,24,110,4.58,2,34,20,255,0,2,7.5,12.75,58.82,57.84,11,6,54.55,0,0,0,3,2,2,2,0,7,58,1,0,1,2,0,,0,2,92,46,2,1,-1,7,0,3,10,0,33,21,33:21:00,22,6,14,2,65,396,6.09,2,29,126,4.34,0,36,24,270,2,0,7.5,11.25,66.67,107.41,12,6,50,1,0,0,4,2,2,0,13,9,94,2,1,0,0,1,,0,3,97,32.33,1,2,1
12/3/2006,2006,13,DET,NWE,AWAY,21,28,49,Gillette Stadium,Artificial,44,42,7,41,13,0,10,8,3,0,30,43,30:43:00,22,5,13,4,65,361,5.55,1,22,77,3.5,0,38,22,284,1,3,7.47,12.91,57.89,57.33,12,5,41.67,0,0,0,4,1,2,1,5,7,70,3,2,5,30,5,,1,1,44,44,5,3,-2,3,10,0,15,0,29,17,29:17:00,23,7,15,1,64,363,5.67,3,24,79,3.29,3,38,27,284,0,1,7.47,10.52,71.05,81.45,9,4,44.44,1,1,100,5,3,4,3,-2,10,72,3,2,2,21,6,,0,2,80,40,3,5,2
12/3/2006,2006,13,HOU,OAK,AWAY,23,14,37,McAfee Coliseum,Grass,56,10,8,35,3,7,0,7,9,0,26,28,26:28:00,10,8,2,0,51,124,2.43,2,32,129,4.03,1,14,7,-5,0,0,-0.36,-0.71,50,56.25,12,2,16.67,0,0,0,2,1,1,1,102,5,46,3,2,5,37,5,,0,5,202,40.4,2,5,3,0,14,0,0,0,33,32,33:32:00,21,7,13,1,73,302,4.14,2,26,113,4.35,1,42,25,189,0,2,4.5,7.56,59.52,50.59,12,4,33.33,0,0,0,4,1,2,1,47,7,60,3,3,5,49,3,,0,4,227,56.75,5,2,-3
12/3/2006,2006,13,IND,TEN,AWAY,17,20,37,LP Field,Grass,40,53,11,47,-7,7,7,0,3,0,30,55,30:55:00,20,5,14,1,57,451,7.91,2,29,100,3.45,1,28,21,351,1,2,12.54,16.71,75,98.81,12,7,58.33,0,0,0,2,1,1,0,24,8,59,0,0,0,0,0,,0,3,105,35,2,2,0,0,10,0,10,0,29,5,29:05:00,21,12,9,0,60,382,6.37,2,35,219,6.26,0,25,15,163,2,2,6.52,10.87,60,72.58,13,8,61.54,0,0,0,3,1,1,1,13,5,34,2,0,0,0,2,,0,3,112,37.33,2,2,0
12/3/2006,2006,13,JAC,MIA,AWAY,24,10,34,Dolphins Stadium,Grass,81,86,11,35,1,3,14,0,7,0,30,56,30:56:00,18,8,10,0,57,353,6.19,3,31,150,4.84,1,22,16,203,2,0,9.23,12.69,72.73,131.45,12,7,58.33,0,0,0,3,2,0,0,13,7,60,1,1,4,26,6,,0,3,115,38.33,1,2,1,7,0,0,3,0,29,4,29:04:00,20,7,12,1,65,309,4.75,1,19,68,3.58,0,42,27,241,1,2,5.74,8.93,64.29,67.67,14,7,50,1,0,0,3,1,2,0,2,1,10,0,0,4,26,5,,0,3,123,41,2,1,-1
12/3/2006,2006,13,KAN,CLE,AWAY,28,31,59,Cleveland Browns Stadium,Grass,31,40,12,35,-5,0,14,7,7,0,32,41,32:41:00,24,6,17,1,66,417,6.32,4,32,124,3.88,0,32,24,293,4,1,9.16,12.21,75,129.31,13,9,69.23,1,1,100,2,2,1,1,23,3,29,1,1,2,4,4,,0,3,135,45,2,2,0,7,7,0,14,3,34,54,34:54:00,26,9,17,0,64,438,6.84,4,29,150,5.17,1,34,23,288,3,1,8.47,12.52,67.65,110.91,11,7,63.64,1,1,100,5,4,3,3,10,3,15,1,1,1,5,4,,0,3,114,38,2,2,0
12/3/2006,2006,13,MIN,CHI,AWAY,13,23,36,Soldier Field,Grass,20,57,15,34,9,0,3,3,7,0,39,21,39:21:00,21,9,8,4,77,346,4.49,1,33,190,5.76,1,39,21,156,0,4,4,7.43,53.85,24.04,17,4,23.53,1,1,100,3,1,1,0,21,12,69,2,1,5,22,3,,0,8,249,31.13,5,5,0,0,7,14,2,0,20,39,20:39:00,6,5,1,0,45,107,2.38,3,25,83,3.32,1,19,6,24,0,3,1.26,4,31.58,1.32,11,2,18.18,1,1,100,0,0,0,0,137,9,65,2,2,1,10,7,,1,7,302,43.14,5,5,0
12/3/2006,2006,13,NYJ,GNB,AWAY,38,10,48,Lambeau Field,Grass,19,62,18,41,-1.5,10,21,0,7,0,31,27,31:27:00,27,9,16,2,66,441,6.68,5,31,178,5.74,3,35,25,263,2,2,7.51,10.52,71.43,88.14,10,6,60,1,0,0,6,4,3,3,12,3,20,1,0,0,0,2,,0,1,51,51,2,3,1,0,0,10,0,0,28,33,28:33:00,23,11,12,0,72,351,4.88,1,23,149,6.48,0,47,24,202,1,2,4.3,8.42,51.06,51.91,13,4,30.77,5,2,40,2,0,0,0,16,4,29,1,1,2,12,5,,0,2,79,39.5,3,2,-1
12/3/2006,2006,13,SDG,BUF,AWAY,24,21,45,Ralph Wilson Stadium,Artificial,35,66,11,41,-6,10,7,0,7,0,34,23,34:23:00,18,9,9,0,67,335,5,3,35,197,5.63,2,29,17,138,1,0,4.76,8.12,58.62,82.26,13,4,30.77,0,0,0,3,2,1,1,47,3,30,4,2,3,22,3,,0,6,250,41.67,2,4,2,0,0,14,7,0,25,37,25:37:00,16,5,11,0,64,230,3.59,3,24,63,2.63,1,37,21,167,2,2,4.51,7.95,56.76,63.67,17,8,47.06,0,0,0,3,3,3,3,38,3,10,2,2,3,17,4,,0,7,279,39.86,4,2,-2
